ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source,Root
Tofa-109_icen-1-1,Tofa-109_icen-1,toˁʃ,752,false,expert,,t   o ˁ   ʃ,,,toš
Tuvan-109_icen-1-1,Tuvan-109_icen-1,doʃ,752,false,expert,,d   o   ʃ,,,toš
Salar-109_icen-1-1,Salar-109_icen-1,toŋsɯ,753,false,expert,,,,,toŋsï
Baraba-110_in-1-1,Baraba-110_in-1,itsindɛ,289,false,expert,,i   -   ts   i   n   -   -   -   -   -   -   -   -   d   ɛ   -   -   -   -   -   -   -   -   -   -,,,*ič
CodexCumanicus-110_in-1-1,CodexCumanicus-110_in-1,izqari,289,false,expert,,i   -   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   q   a   r   i,,,*ič
NorthAltai-110_in-1-1,NorthAltai-110_in-1,iʒinde,289,false,expert,,i   -   ʒ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
OldUyghur-110_in-1-1,OldUyghur-110_in-1,itɕinte,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   t   e   -   -   -   -   -   -   -   -   -   -,,,*ič
SouthAltai-110_in-1-1,SouthAltai-110_in-1,iʨinde,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Azeri-110_in-1-1,Azeri-110_in-1,"iʨɛridɛ, iʨindɛ",289,false,expert,,i   -   t ʃ   -   -   æ   r   i   -   -   -   -   -   d   æ   -   -   -   -   -   -   -   -   -   -,,,*ič
Bashkir-110_in-1-1,Bashkir-110_in-1,esendɛ,289,false,expert,,e   -   s   e   n   -   -   -   -   -   -   -   -   d   æ   -   -   -   -   -   -   -   -   -   -,,,*ič
Chuvash-110_in-1-1,Chuvash-110_in-1,ə̈ʒɘnʥe,289,false,expert,,ə   -   ʒ   ĭ   n   -   -   -   -   -   -   -   -   ʥ   e   -   -   -   -   -   -   -   -   -   -,,,*ič
CrimeanTatar-110_in-1-1,CrimeanTatar-110_in-1,iʨinde,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Dolgan-110_in-1-1,Dolgan-110_in-1,"iske, ihiger",289,false,expert,,i   -   s   -   -   -   -   -   -   -   -   -   -   -   -   k   e   -   -   -   -   -   -   -   -,,,*ič
Gagauz-110_in-1-1,Gagauz-110_in-1,"iʨjanɯnda, iʨinde",289,false,expert,,i   -   t ʃ   -   -   -   -   -   j   a   n   ɯ   n   d   a   -   -   -   -   -   -   -   -   -   -,,,*ič
KaraKalpak-110_in-1-1,KaraKalpak-110_in-1,iʃinde,289,false,expert,,i   -   ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
KarachayBalkar-110_in-1-1,KarachayBalkar-110_in-1,iʨinde,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Karaim-110_in-1-1,Karaim-110_in-1,iʨke,289,false,expert,,i   -   t ʃ   -   -   -   -   -   -   -   -   -   -   -   -   k   e   -   -   -   -   -   -   -   -,,,*ič
Kazakh-110_in-1-1,Kazakh-110_in-1,ɘʃɘnde,289,false,expert,,ĭ   -   ʃ   ĭ   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Khakas-110_in-1-1,Khakas-110_in-1,ɘstɘnde,289,false,expert,,ĭ   s   t   ĭ   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Khalaj-110_in-1-1,Khalaj-110_in-1,iʨ*,289,false,expert,,i   -   ʨ   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,*ič
Kirghiz-110_in-1-1,Kirghiz-110_in-1,iʨinde,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Kumyk-110_in-1-1,Kumyk-110_in-1,iʨ(in)de,289,false,expert,,i   -   ʨ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Nogai-110_in-1-1,Nogai-110_in-1,iʃinde,289,false,expert,,i   -   ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Salar-110_in-1-1,Salar-110_in-1,iʨi,289,false,expert,,i   -   t ʃ   i   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,*ič
SarygYugur-110_in-1-1,SarygYugur-110_in-1,"iʨinte, iʃte",289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   t   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Shor-110_in-1-1,Shor-110_in-1,iʃtinde,289,false,expert,,i   ʃ   t   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Tatar-110_in-1-1,Tatar-110_in-1,eʨtɛ,289,false,expert,,e   -   t ʃ   -   -   -   -   -   -   -   -   -   -   t   æ   -   -   -   -   -   -   -   -   -   -,,,*ič
Tofa-110_in-1-1,Tofa-110_in-1,iˁʃtɘnde,289,false,expert,,i ˁ   ʃ   t   ĭ   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Turkish-110_in-1-1,Turkish-110_in-1,iʨinde,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Turkmen-110_in-1-1,Turkmen-110_in-1,iʨindɛ,289,false,expert,,i   -   t ʃ   i   n   -   -   -   -   -   -   -   -   d   æ   -   -   -   -   -   -   -   -   -   -,,,*ič
Tuvan-110_in-1-1,Tuvan-110_in-1,iʃtinde,289,false,expert,,i   ʃ   t   i   n   -   -   -   -   -   -   -   -   d   e   -   -   -   -   -   -   -   -   -   -,,,*ič
Uighur-110_in-1-1,Uighur-110_in-1,iʨidɛ,289,false,expert,,i   -   t ʃ   i   -   -   -   -   -   -   -   -   -   d   æ   -   -   -   -   -   -   -   -   -   -,,,*ič
Uzbek-110_in-1-1,Uzbek-110_in-1,iʨida,289,false,expert,,i   -   t ʃ   i   -   -   -   -   -   -   -   -   -   d   a   -   -   -   -   -   -   -   -   -   -,,,*ič
Yakut-110_in-1-1,Yakut-110_in-1,ihiger,289,false,expert,,i   -   h   -   -   -   -   -   -   -   -   -   -   -   -   -   -   i   g   e   r   -   -   -   -,,,*ič
Nogai-111_jumpv-1-1,Nogai-111_jumpv-1,qarɣɯ,490,false,expert,,,,,karɣï
Azeri-111_jumpv-1-1,Azeri-111_jumpv-1,"atɯl, atlan",491,false,expert,,a   t   ɯ   l   -,,,*a:tla ? (< intensive form of 'to step'?)
CrimeanTatar-111_jumpv-1-1,CrimeanTatar-111_jumpv-1,? atla,491,false,expert,,a   t   -   l   a,,,*a:tla ? (< intensive form of 'to step'?)
Gagauz-111_jumpv-1-1,Gagauz-111_jumpv-1,atla,491,false,expert,,a   t   -   l   a,,,*a:tla ? (< intensive form of 'to step'?)
Kumyk-111_jumpv-1-1,Kumyk-111_jumpv-1,atɯl,491,false,expert,,a   t   ɯ   l   -,,,*a:tla ? (< intensive form of 'to step'?)
Shor-111_jumpv-1-1,Shor-111_jumpv-1,attɯ,491,false,expert,,a   t ː   ɯ   -   -,,,*a:tla ? (< intensive form of 'to step'?)
Turkish-111_jumpv-1-1,Turkish-111_jumpv-1,atla,491,false,expert,,a   t   -   l   a,,,*a:tla ? (< intensive form of 'to step'?)
Dolgan-111_jumpv-1-1,Dolgan-111_jumpv-1,oj,492,false,expert,,o   j,,,*oj
Yakut-111_jumpv-1-1,Yakut-111_jumpv-1,? oj,492,false,expert,,o   j,,,*oj
Dolgan-111_jumpv-2-1,Dolgan-111_jumpv-2,ɯstan,493,false,expert,,ɯ   s   t   a   n,,,ïstan
Yakut-111_jumpv-2-1,Yakut-111_jumpv-2,ɯstan,493,false,expert,,ɯ   s   t   a   n,,,ïstan
Baraba-111_jumpv-1-1,Baraba-111_jumpv-1,sægir,494,false,expert,,s   æ   g   i   r   -,,,*se:k
CodexCumanicus-111_jumpv-1-1,CodexCumanicus-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
NorthAltai-111_jumpv-1-1,NorthAltai-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
OldUyghur-111_jumpv-1-1,OldUyghur-111_jumpv-1,sekri,494,false,expert,,s   e   k   -   r   i,,,*se:k
SouthAltai-111_jumpv-1-1,SouthAltai-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
Bashkir-111_jumpv-1-1,Bashkir-111_jumpv-1,hiker,494,false,expert,,h   i   k   e   r   -,,,*se:k
Chuvash-111_jumpv-1-1,Chuvash-111_jumpv-1,sik,494,false,expert,,s   i   k   -   -   -,,,*se:k
CrimeanTatar-111_jumpv-2-1,CrimeanTatar-111_jumpv-2,? sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
KaraKalpak-111_jumpv-1-1,KaraKalpak-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
KarachayBalkar-111_jumpv-1-1,KarachayBalkar-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
Karaim-111_jumpv-1-1,Karaim-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
Kazakh-111_jumpv-1-1,Kazakh-111_jumpv-1,sekɘr,494,false,expert,,s   e   k   ĭ   r   -,,,*se:k
Khakas-111_jumpv-1-1,Khakas-111_jumpv-1,segɘr,494,false,expert,,s   e   g   ĭ   r   -,,,*se:k
Kirghiz-111_jumpv-1-1,Kirghiz-111_jumpv-1,sekir,494,false,expert,,s   e   k   i   r   -,,,*se:k
Salar-111_jumpv-1-1,Salar-111_jumpv-1,seker,494,false,expert,,s   e   k   e   r   -,,,*se:k
Tatar-111_jumpv-1-1,Tatar-111_jumpv-1,siker,494,false,expert,,s   i   k   e   r   -,,,*se:k
Uighur-111_jumpv-1-1,Uighur-111_jumpv-1,? sɛkrɛ,494,false,expert,,s   æ   k   -   r   æ,,,*se:k
Uzbek-111_jumpv-1-1,Uzbek-111_jumpv-1,sakra,494,false,expert,,s   a   k   -   r   a,,,*se:k
NorthAltai-111_jumpv-2-1,NorthAltai-111_jumpv-2,qalɯ,495,false,expert,,q   a   l   ɯ,,,ḳalï
SouthAltai-111_jumpv-2-1,SouthAltai-111_jumpv-2,qalɯ,495,false,expert,,q   a   l   ɯ,,,ḳalï
Tuvan-111_jumpv-1-1,Tuvan-111_jumpv-1,χalɯ,495,false,expert,,χ   a   l   ɯ,,,ḳalï
SarygYugur-111_jumpv-1-1,SarygYugur-111_jumpv-1,? poqɯr,496,false,expert,,p   o   q   ɯ   r,,,*bök
Turkmen-111_jumpv-1-1,Turkmen-111_jumpv-1,bøk,496,false,expert,,b   ø   k   -   -,,,*bök
MiddleChulym-111_jumpv-1-1,MiddleChulym-111_jumpv-1,idɘn,497,false,expert,,i   d   ĭ   n,,,et it
Tofa-111_jumpv-1-1,Tofa-111_jumpv-1,ʃura (ʃɯra),498,false,expert,,ʃ   u   r   a,,,šura
Tuvan-111_jumpv-2-1,Tuvan-111_jumpv-2,ʃura,498,false,expert,,ʃ   u   r   a,,,šura
Azeri-111_jumpv-2-1,Azeri-111_jumpv-2,sɯʨra,499,false,expert,,s   ɯ   t ʃ   r   a,,,sïčra
CrimeanTatar-111_jumpv-3-1,CrimeanTatar-111_jumpv-3,? sɯʨra,499,false,expert,,s   ɯ   t ʃ   r   a,,,sïčra
Baraba-112_killv-1-1,Baraba-112_killv-1,øjtir,488,false,expert,,-   ø   j   t   i   r,,,öl(t)ür  ölür  ötür
NorthAltai-112_killv-1-1,NorthAltai-112_killv-1,øltør,488,false,expert,,-   ø   l   t   ø   r,,,öl(t)ür  ölür  ötür
OldUyghur-112_killv-1-1,OldUyghur-112_killv-1,ølyr,488,false,expert,,-   ø   l   -   y   r,,,öl(t)ür  ölür  ötür
SouthAltai-112_killv-1-1,SouthAltai-112_killv-1,øltyr,488,false,expert,,-   ø   l   t   y   r,,,öl(t)ür  ölür  ötür
Azeri-112_killv-1-1,Azeri-112_killv-1,øldyr,488,false,expert,,-   ø   l   d   y   r,,,öl(t)ür  ölür  ötür
Bashkir-112_killv-1-1,Bashkir-112_killv-1,ylter,488,false,expert,,-   y   l   t   e   r,,,öl(t)ür  ölür  ötür
Chuvash-112_killv-1-1,Chuvash-112_killv-1,vø̈ler,488,false,expert,,v   ø ̆   l   -   e   r,,,öl(t)ür  ölür  ötür
CrimeanTatar-112_killv-1-1,CrimeanTatar-112_killv-1,øldyr,488,false,expert,,-   ø   l   d   y   r,,,öl(t)ür  ölür  ötür
Dolgan-112_killv-1-1,Dolgan-112_killv-1,ølør,488,false,expert,,-   ø   l   -   ø   r,,,öl(t)ür  ölür  ötür
Gagauz-112_killv-1-1,Gagauz-112_killv-1,øldyr,488,false,expert,,-   ø   l   d   y   r,,,öl(t)ür  ölür  ötür
KaraKalpak-112_killv-1-1,KaraKalpak-112_killv-1,øltir,488,false,expert,,-   ø   l   t   i   r,,,öl(t)ür  ölür  ötür
KarachayBalkar-112_killv-1-1,KarachayBalkar-112_killv-1,øltyr,488,false,expert,,-   ø   l   t   y   r,,,öl(t)ür  ölür  ötür
Karaim-112_killv-1-1,Karaim-112_killv-1,øldir,488,false,expert,,-   ø   l   d   i   r,,,öl(t)ür  ölür  ötür
Kazakh-112_killv-1-1,Kazakh-112_killv-1,øltɘr,488,false,expert,,-   ø   l   t   ĭ   r,,,öl(t)ür  ölür  ötür
Khakas-112_killv-1-1,Khakas-112_killv-1,ødɘr,488,false,expert,,-   ø   -   d   ĭ   r,,,öl(t)ür  ölür  ötür
Khalaj-112_killv-1-1,Khalaj-112_killv-1,hilɛ:r,488,false,expert,,h   i   l   -   ɛ ː   r,,,öl(t)ür  ölür  ötür
Kirghiz-112_killv-1-1,Kirghiz-112_killv-1,øltyr,488,false,expert,,-   ø   l   t   y   r,,,öl(t)ür  ölür  ötür
Kumyk-112_killv-1-1,Kumyk-112_killv-1,øltyr,488,false,expert,,-   ø   l   t   y   r,,,öl(t)ür  ölür  ötür
MiddleChulym-112_killv-1-1,MiddleChulym-112_killv-1,ø:lyr,488,false,expert,,-   ø ː   l   -   y   r,,,öl(t)ür  ölür  ötür
Nogai-112_killv-1-1,Nogai-112_killv-1,øltir,488,false,expert,,-   ø   l   t   i   r,,,öl(t)ür  ölür  ötür
Salar-112_killv-1-1,Salar-112_killv-1,ölter,488,false,expert,,-   ø   l   t   e   r,,,öl(t)ür  ölür  ötür
SarygYugur-112_killv-1-1,SarygYugur-112_killv-1,"julur, (julɯr, jylyr, ylyr)",488,false,expert,,j   u   l   -   u   r,,,öl(t)ür  ölür  ötür
Shor-112_killv-1-1,Shor-112_killv-1,ødyr,488,false,expert,,-   ø   -   d   y   r,,,öl(t)ür  ölür  ötür
Tatar-112_killv-1-1,Tatar-112_killv-1,yter,488,false,expert,,-   y   -   t   e   r,,,öl(t)ür  ölür  ötür
Tofa-112_killv-1-1,Tofa-112_killv-1,ølyr,488,false,expert,,-   ø   l   -   y   r,,,öl(t)ür  ölür  ötür
Turkish-112_killv-1-1,Turkish-112_killv-1,øldyr,488,false,expert,,-   ø   l   d   y   r,,,öl(t)ür  ölür  ötür
Turkmen-112_killv-1-1,Turkmen-112_killv-1,øldyr,488,false,expert,,-   ø   l   d   y   r,,,öl(t)ür  ölür  ötür
Tuvan-112_killv-1-1,Tuvan-112_killv-1,ølyr,488,false,expert,,-   ø   l   -   y   r,,,öl(t)ür  ölür  ötür
Uighur-112_killv-1-1,Uighur-112_killv-1,øltyr,488,false,expert,,-   ø   l   t   y   r,,,öl(t)ür  ölür  ötür
Uzbek-112_killv-1-1,Uzbek-112_killv-1,oldir,488,false,expert,,-   o   l   d   i   r,,,öl(t)ür  ölür  ötür
Yakut-112_killv-1-1,Yakut-112_killv-1,ølør,488,false,expert,,-   ø   l   -   ø   r,,,öl(t)ür  ölür  ötür
CodexCumanicus-112_killv-1-1,CodexCumanicus-112_killv-1,jara+et,489,false,expert,,,,,yara et-
Baraba-113_kneen-1-1,Baraba-113_kneen-1,tizi,154,false,expert,,t   i   z   i   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
CodexCumanicus-113_kneen-1-1,CodexCumanicus-113_kneen-1,tisgi,154,false,expert,,t   i   s   -   -   g   i   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
NorthAltai-113_kneen-1-1,NorthAltai-113_kneen-1,tize,154,false,expert,,t   i   z   e   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
OldUyghur-113_kneen-1-1,OldUyghur-113_kneen-1,tiz,154,false,expert,,t   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
SouthAltai-113_kneen-1-1,SouthAltai-113_kneen-1,tize,154,false,expert,,t   i   z   e   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Azeri-113_kneen-1-1,Azeri-113_kneen-1,diz,154,false,expert,,d   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Chuvash-113_kneen-1-1,Chuvash-113_kneen-1,ʨɘrguɕɕi,154,false,expert,,t ʃ   ĭ   r   -   -   -   -   -   g   u   ɕ ː   i   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
CrimeanTatar-113_kneen-1-1,CrimeanTatar-113_kneen-1,tiz,154,false,expert,,t   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Gagauz-113_kneen-1-1,Gagauz-113_kneen-1,dis',154,false,expert,,d   i   s ˈ   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
KaraKalpak-113_kneen-1-1,KaraKalpak-113_kneen-1,dize,154,false,expert,,d   i   z   e   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Karaim-113_kneen-1-1,Karaim-113_kneen-1,"tyz, tiz, kiz",154,false,expert,,t   y   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Kazakh-113_kneen-1-1,Kazakh-113_kneen-1,tɘze,154,false,expert,,t   ĭ   z   e   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Khakas-113_kneen-1-1,Khakas-113_kneen-1,"tɘzek, (tɘstenek)",154,false,expert,,t   ĭ   z   e   k   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Khalaj-113_kneen-1-1,Khalaj-113_kneen-1,ti:iz,154,false,expert,,t   i ː   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Kirghiz-113_kneen-1-1,Kirghiz-113_kneen-1,tize,154,false,expert,,t   i   z   e   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
MiddleChulym-113_kneen-1-1,MiddleChulym-113_kneen-1,təsβa:zə,154,false,expert,,t   ə   s   -   -   -   -   -   -   -   -   -   +   β   a ː   z   ə,,,"*ti:ŕ, *tü:ŕ"
Nogai-113_kneen-1-1,Nogai-113_kneen-1,tiz,154,false,expert,,t   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Salar-113_kneen-1-1,Salar-113_kneen-1,tizeχ,154,false,expert,,t   i   z   e   χ   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
SarygYugur-113_kneen-1-1,SarygYugur-113_kneen-1,"tez, tiz",154,false,expert,,t   e   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Shor-113_kneen-1-1,Shor-113_kneen-1,tize,154,false,expert,,t   i   z   e   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Tatar-113_kneen-1-1,Tatar-113_kneen-1,tez,154,false,expert,,t   e   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Tofa-113_kneen-1-1,Tofa-113_kneen-1,tɘskek,154,false,expert,,t   ĭ   s   -   -   k   e   k   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Turkish-113_kneen-1-1,Turkish-113_kneen-1,diz,154,false,expert,,d   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Turkmen-113_kneen-1-1,Turkmen-113_kneen-1,dɯz,154,false,expert,,d   ɯ   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Tuvan-113_kneen-1-1,Tuvan-113_kneen-1,dis(kek),154,false,expert,,d   i   s   -   -   k   e   k   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Uighur-113_kneen-1-1,Uighur-113_kneen-1,tiz,154,false,expert,,t   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
Uzbek-113_kneen-1-1,Uzbek-113_kneen-1,tiz(za),154,false,expert,,t   i   z   -   -   -   -   -   -   -   -   -   -   -   -   -   -,,,"*ti:ŕ, *tü:ŕ"
MiddleChulym-113_kneen-2-1,MiddleChulym-113_kneen-2,təsβa:zə,155,false,expert,,t   ə   s   +   β   a ː   z   ə,,,*balč
Chuvash-113_kneen-2-1,Chuvash-113_kneen-2,ʨɘrguɕɕi,156,false,expert,,t ʃ   ĭ   r   g   u   ɕ ː   i,,,*görs
Bashkir-113_kneen-1-1,Bashkir-113_kneen-1,tubɯq,157,false,expert,,t   u   b   ɯ   q,,,*topïk
Dolgan-113_kneen-1-1,Dolgan-113_kneen-1,tobuk,157,false,expert,,t   o   b   u   k,,,*topïk
KarachayBalkar-113_kneen-1-1,KarachayBalkar-113_kneen-1,tobuq,157,false,expert,,t   o   b   u   q,,,*topïk
Kumyk-113_kneen-1-1,Kumyk-113_kneen-1,tobuq,157,false,expert,,t   o   b   u   q,,,*topïk
Yakut-113_kneen-1-1,Yakut-113_kneen-1,tobuk,157,false,expert,,t   o   b   u   k,,,*topïk
Baraba-114_knowv-1-1,Baraba-114_knowv-1,pil,152,false,expert,,p   i   l,,,*bil
CodexCumanicus-114_knowv-1-1,CodexCumanicus-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
OldUyghur-114_knowv-1-1,OldUyghur-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
SouthAltai-114_knowv-1-1,SouthAltai-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Azeri-114_knowv-1-1,Azeri-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Bashkir-114_knowv-1-1,Bashkir-114_knowv-1,bel,152,false,expert,,b   e   l,,,*bil
Chuvash-114_knowv-1-1,Chuvash-114_knowv-1,pɘl,152,false,expert,,p   ĭ   l,,,*bil
CrimeanTatar-114_knowv-1-1,CrimeanTatar-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Dolgan-114_knowv-1-1,Dolgan-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Gagauz-114_knowv-1-1,Gagauz-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
KaraKalpak-114_knowv-1-1,KaraKalpak-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
KarachayBalkar-114_knowv-1-1,KarachayBalkar-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Karaim-114_knowv-1-1,Karaim-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Kazakh-114_knowv-1-1,Kazakh-114_knowv-1,bɘl,152,false,expert,,b   ĭ   l,,,*bil
Khakas-114_knowv-1-1,Khakas-114_knowv-1,pɘl,152,false,expert,,p   ĭ   l,,,*bil
Khalaj-114_knowv-1-1,Khalaj-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Kirghiz-114_knowv-1-1,Kirghiz-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Kumyk-114_knowv-1-1,Kumyk-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
MiddleChulym-114_knowv-1-1,MiddleChulym-114_knowv-1,pɘl,152,false,expert,,p   ĭ   l,,,*bil
Nogai-114_knowv-1-1,Nogai-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Salar-114_knowv-1-1,Salar-114_knowv-1,bel,152,false,expert,,b   e   l,,,*bil
SarygYugur-114_knowv-1-1,SarygYugur-114_knowv-1,"pel, pɯl, bel",152,false,expert,,p   e   l,,,*bil
Shor-114_knowv-1-1,Shor-114_knowv-1,pil,152,false,expert,,p   i   l,,,*bil
Tatar-114_knowv-1-1,Tatar-114_knowv-1,bel,152,false,expert,,b   e   l,,,*bil
Tofa-114_knowv-1-1,Tofa-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Turkish-114_knowv-1-1,Turkish-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Turkmen-114_knowv-1-1,Turkmen-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Tuvan-114_knowv-1-1,Tuvan-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Uighur-114_knowv-1-1,Uighur-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Uzbek-114_knowv-1-1,Uzbek-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
Yakut-114_knowv-1-1,Yakut-114_knowv-1,bil,152,false,expert,,b   i   l,,,*bil
NorthAltai-114_knowv-1-1,NorthAltai-114_knowv-1,oŋna,153,false,expert,,,,,*aŋ-la-
Baraba-115_laken-1-1,Baraba-115_laken-1,køl,754,false,expert,,k   ø   -   l   -,,,köl
NorthAltai-115_laken-1-1,NorthAltai-115_laken-1,køl,754,false,expert,,k   ø   -   l   -,,,köl
OldUyghur-115_laken-1-1,OldUyghur-115_laken-1,køl,754,false,expert,,k   ø   -   l   -,,,köl
SouthAltai-115_laken-1-1,SouthAltai-115_laken-1,køl,754,false,expert,,k   ø   -   l   -,,,köl
Azeri-115_laken-1-1,Azeri-115_laken-1,gjøl,754,false,expert,,g ˈ   ø   -   l   -,,,köl
Bashkir-115_laken-1-1,Bashkir-115_laken-1,kyl,754,false,expert,,k   y   -   l   -,,,köl
Chuvash-115_laken-1-1,Chuvash-115_laken-1,kylɘ,754,false,expert,,k   y   -   l   ĭ,,,köl
CrimeanTatar-115_laken-1-1,CrimeanTatar-115_laken-1,gøl,754,false,expert,,g   ø   -   l   -,,,köl
Dolgan-115_laken-1-1,Dolgan-115_laken-1,kyøl,754,false,expert,,k   y   ø   l   -,,,köl
Gagauz-115_laken-1-1,Gagauz-115_laken-1,gøl,754,false,expert,,g   ø   -   l   -,,,köl
KaraKalpak-115_laken-1-1,KaraKalpak-115_laken-1,køl,754,false,expert,,k   ø   -   l   -,,,köl
KarachayBalkar-115_laken-1-1,KarachayBalkar-115_laken-1,køl,754,false,expert,,k   ø   -   l   -,,,köl
Karaim-115_laken-1-1,Karaim-115_laken-1,gel,754,false,expert,,g   e   -   l   -,,,köl
